,Ferm Number,Ferm Age,Side Product 1,Upstream Intermediate,Amino Acid 1,Amino Acid 2,Cell Mass,Side Product 2,Downstream Intermediate 1,Side Product 3,Downstream Intermediate 2,Target Product,Side Product 4,Fermenter,Strain,Run Description
415,AF10476,24,66.908205124697,0.0,123.91985089290111,178.58297347943852,144.3294938237855,0.0,0.0,53.73020074194076,50.73891551805438,,13.77180788590787,C01,Strain A,Process A
416,AF10476,40,,0.0,,,492.410128972524,,291.93668302846453,,114.44959302180392,86.95504022508345,189.05788710811493,C01,Strain A,Process A
417,AF10476,45,292.79454922322327,0.0,130.17761449995234,219.01111560922286,616.2017026052495,0.0,349.38766923042687,122.2821581850971,93.75764635717424,175.67963817263487,,C01,Strain A,Process A
418,AF10476,51,410.29984516911685,0.0,192.71096637978505,22.24750204630383,755.1899398675182,16.145701201404492,654.8157379229513,167.87116095764625,290.80874154791263,289.7026152136938,156.14389571233602,C01,Strain A,Process A
419,AF10476,64,688.6722054621781,0.0,222.93170691954728,9.544024688745635,841.3781853341867,0.0,748.964443618496,331.5960255686498,496.7202008376068,569.2109587603102,317.6152856078537,C01,Strain A,Process A
420,AF10476,69,,0.0,,,891.0723310782986,,814.7308746046905,,535.7790022460554,674.5539504608246,394.5932591684449,C01,Strain A,Process A
421,AF10476,75,955.9207991006583,0.0,351.12064065528176,85.50224886753743,892.9579649499067,0.0,878.677762753394,594.6952674755623,818.4840521249388,816.2671570746512,,C01,Strain A,Process A
422,AF10476,88,,0.0,,,923.9059224549616,,820.6407098705243,,827.9817671417806,964.5490177103782,,C01,Strain A,Process A
423,AF10476,93,1000.0,0.0,1000.0,673.0310090783155,999.9999999999999,0.0,,932.8233889922176,766.5285442945932,982.2084842416056,,C01,Strain A,Process A
424,AF12652,0,,,,,,,,,,,,V09,Strain B,Process C
425,AF12652,31,17.45412422499048,0.0,58.50851874494326,55.86691015683939,161.97279920981376,0.0,168.60572237550346,0.0,5.625711954920242,16.126471001790588,178.89222289969322,V09,Strain B,Process C
426,AF12652,48,,,,,,,,,,,,V09,Strain B,Process C
427,AF12652,51,,,,,,,,,,,,V09,Strain B,Process C
428,AF12652,54,208.64786577370975,0.0,63.6340683933932,313.40163763276297,620.9064131165278,0.0,1211.3938492679342,263.6904617592387,401.514406991123,218.0610352748572,529.1529551532144,V09,Strain B,Process C
429,AF12652,57,,,,,,,,,,,,V09,Strain B,Process C
430,AF12652,60,,,,,,,,,,,,V09,Strain B,Process C
431,AF12652,63,,,,,,,,,,,,V09,Strain B,Process C
432,AF12652,66,,,,,,,,,,,,V09,Strain B,Process C
433,AF12652,70,378.7665006624208,0.0,92.49109458407031,92.2045629924964,943.9867037445714,0.0,1749.4997831455341,576.3603663539086,930.0759379101548,661.7514910818625,489.65683936066716,V09,Strain B,Process C
434,AF12652,72,,,,,,,,,,,,V09,Strain B,Process C
435,AF12652,75,,,,,,,,,,,,V09,Strain B,Process C
436,AF12652,78,419.9022855227424,0.0,112.71580948381998,85.08844516895961,1017.4737691557513,0.0,1810.4630153679323,749.6115392632088,1065.9744682189764,907.5508886603893,718.294462161984,V09,Strain B,Process C
437,AF12652,79,,,,,,,,,,,,V09,Strain B,Process C
438,AF12652,84,,,,,,,,,,,,V09,Strain B,Process C
439,AF12652,87,,,,,,,,,,,,V09,Strain B,Process C
440,AF12652,90,,,,,,,,,,,,V09,Strain B,Process C
441,AF12652,94,454.531545367273,0.0,181.93601886302034,214.68145551130598,994.0463619095357,0.0,1882.5196809141962,1444.5161280692748,1217.209823056075,1300.4292892734925,1262.1506930208218,V09,Strain B,Process C
442,AF12652,95,,,,,,,,,,,,V09,Strain B,Process C
443,AF12652,99,513.0487306831941,4.938692971213534,230.6317846257402,268.2356486174135,966.8372391297312,0.0,1904.7454235308383,1669.1662745863166,1255.4948771315126,1406.0389502719493,1259.586522526832,V09,Strain B,Process C
444,AF12652,102,496.7981486422084,19.98354935378024,392.39167885399274,297.39759444901694,1000.6803883116788,0.0,1961.5286764569255,1745.2458847555642,1295.869000999781,1471.3041990673457,1037.3621738119004,V09,Strain B,Process C
445,AF12652,105,484.88321327669127,32.322895423742295,316.1996273185109,327.0924384304156,947.6722739679843,0.0,1916.3189383182578,1906.1687166258594,1283.441229169635,1508.9410522798732,1253.174928781892,V09,Strain B,Process C
446,AF12652,108,,,,,,,,,,,,V09,Strain B,Process C
447,AF12652,118,,,,,,,,,,,,V09,Strain B,Process C
448,AF12656,0,,,,,,,,,,,,V13,Strain B,Process C
449,AF12656,31,16.900136360630544,0.0,55.86814593316226,0.0,158.41542273330222,0.0,158.5360092875818,0.0,9.069028437794254,16.70453930437965,150.6725162916741,V13,Strain B,Process C
450,AF12656,48,,,,,,,,,,,,V13,Strain B,Process C
451,AF12656,51,,,,,,,,,,,,V13,Strain B,Process C
452,AF12656,54,169.09054870331985,0.0,60.19996140009823,35.29795425619599,597.9917808579174,0.0,1032.0713861895897,226.82892023043982,423.2086983619513,244.15286884004695,509.5143333125291,V13,Strain B,Process C
453,AF12656,57,,,,,,,,,,,,V13,Strain B,Process C
454,AF12656,60,,,,,,,,,,,,V13,Strain B,Process C
455,AF12656,63,,,,,,,,,,,,V13,Strain B,Process C
456,AF12656,66,,,,,,,,,,,,V13,Strain B,Process C
457,AF12656,70,356.061025942724,0.0,79.70564243985953,31.043158450585075,816.0493443370573,17.842253494054308,1446.7706816913949,536.9542622679036,896.3415759153521,691.8927748387108,757.3151940838014,V13,Strain B,Process C
458,AF12656,72,,,,,,,,,,,,V13,Strain B,Process C
459,AF12656,75,,,,,,,,,,,,V13,Strain B,Process C
460,AF12656,78,381.1396852760163,0.0,95.69412491447326,50.96668351020191,960.107067417412,0.0,1549.5575020734188,793.7344803082908,1065.6850364618972,930.1431056379255,988.033603337289,V13,Strain B,Process C
461,AF12656,79,,,,,,,,,,,,V13,Strain B,Process C
462,AF12656,84,,,,,,,,,,,,V13,Strain B,Process C
463,AF12656,87,,,,,,,,,,,,V13,Strain B,Process C
464,AF12656,90,,,,,,,,,,,,V13,Strain B,Process C
465,AF12656,94,468.8731207658086,0.0,129.20472287560898,132.5731730691013,920.3990543147291,0.0,1589.0554129815637,1534.3712848987495,1263.097260251282,1294.5653881886174,1498.03635735145,V13,Strain B,Process C
466,AF12656,95,,,,,,,,,,,,V13,Strain B,Process C
467,AF12656,99,495.0860063893392,7.96035509460697,180.1272983893077,181.55667121977078,920.2067636943772,0.0,1610.138900409576,1755.4105968843605,1318.4957989408724,1386.934461587926,1584.0307157687168,V13,Strain B,Process C
